start_hhmmss,end_hhmmss,text
00:36:35,00:36:36,"- Sorry, got it, yes."
00:36:36,00:36:37,- International listens for it.
00:36:37,00:36:38,- International listens for it.
00:36:38,00:36:40,"- I mean, by now everyone internationally knows"
00:36:40,00:36:41,about weather spoons.
00:36:41,00:36:43,"Sorry to keep talking about it, but."
00:36:43,00:36:45,(laughing)
00:36:45,00:36:46,- You know what they don't do?
00:36:46,00:36:48,They don't stamp the date on every single newspaper.
00:36:48,00:36:50,'Cause they're not in not cases.
00:36:50,00:36:50,- Do you know who does?
00:36:50,00:36:51,"- Newspapers, Dad."
00:36:51,00:36:53,- It's not a daily newspaper.
00:36:53,00:36:55,- It's not a daily newspaper.
00:36:55,00:36:57,(laughing)
00:36:57,00:37:03,"- I'm just quickly on the one in the UK,"
00:37:03,00:37:04,which should be fine 'cause we don't have
00:37:04,00:37:06,an awkward colonial history.
00:37:06,00:37:08,So I doubt I'll be only controversial in that.
00:37:08,00:37:10,"But it's planned for, yeah, Bucknell,"
00:37:10,00:37:11,which is near Bista.
00:37:11,00:37:14,And they're obviously residents who are very against it
00:37:14,00:37:15,and residents who are very pro-it
00:37:15,00:37:17,and I just like the fact that it is in Oxfordshire
00:37:17,00:37:20,and the residents are led on the pro side
00:37:20,00:37:22,"by a woman called Caroline Chipperfield,"
00:37:22,00:37:27,"Twitty and on the panty side by Flo van Diemann van Thor,"
00:37:27,00:37:30,which shows how really Oxfordshire.
00:37:30,00:37:31,"- Speak for England, Florida, yeah."
00:37:31,00:37:33,(laughing)
00:37:33,00:37:35,"- Yeah, that's very interesting, yeah."
00:37:35,00:37:37,"- On reenactments in 2014,"
00:37:37,00:37:39,there was a World War II reenactment
00:37:39,00:37:42,that we're gonna do in Bansley in Yorkshire.
00:37:42,00:37:44,But it had to get cancelled
00:37:44,00:37:47,because people would be wearing Nazi insignia.
00:37:47,00:37:48,"And so the council stopped it,"
00:37:48,00:37:50,but said that they would be able to reschedule
00:37:50,00:37:52,if they did a World War II reenactment
00:37:52,00:37:54,with no Nazi elements whatsoever.
00:37:54,00:37:56,"- Mm, right."
00:37:56,00:37:57,- That's very funny.
00:37:57,00:37:58,- Very good.
00:37:58,00:38:02,"- I think reenactments really interesting,"
00:38:02,00:38:04,"like for example, civil war reenactments,"
00:38:04,00:38:07,"quite often as they're sort of digging holes in the ground,"
00:38:07,00:38:10,they'll actually find the bones of a fallen soldier
00:38:10,00:38:12,"from the civil war, this is in America."
00:38:12,00:38:12,- Okay.
00:38:12,00:38:16,- And that will then be brought back to a museum and so on.
00:38:16,00:38:18,And so they're digging up artifacts
00:38:18,00:38:19,as they are doing reenactments of civil war.
00:38:19,00:38:22,- Why are they digging holes as part of civil war reenactment?
00:38:22,00:38:24,"Was that a major, was there a lot of tunneling"
00:38:24,00:38:24,in the civil war?
00:38:24,00:38:25,- I'm not sure.
00:38:25,00:38:26,Some of them maybe just dig a hole.
00:38:26,00:38:28,"Maybe to poo in, I don't know, you know."
00:38:28,00:38:31,I don't know what the outdoor retreating situation is.
00:38:31,00:38:33,"- I'm not using that part of the,"
00:38:33,00:38:35,they did not have that in the civil war.
00:38:35,00:38:37,"- Oh my God, I have a fact about portals"
00:38:37,00:38:39,"in war reenactments, yeah."
00:38:39,00:38:41,"- You know how in the American civil war,"
00:38:41,00:38:42,"and in fact in loads of wars,"
00:38:42,00:38:44,some women have donned men's clothes
00:38:44,00:38:47,"and they've gone into, you know that's a thing that happens."
00:38:47,00:38:49,And some women in the American civil war
00:38:49,00:38:51,"dressed as men and fought in battles, right?"
00:38:51,00:38:54,"In 1989, there was an American woman"
00:38:54,00:38:56,called Lauren Cook Burgess
00:38:56,00:38:58,and she had to fight a discrimination lawsuit
00:38:58,00:39:00,'cause she had been banned from taking part
00:39:00,00:39:02,in a US civil war reenactment.
00:39:02,00:39:05,She had dressed as a male soldier
00:39:05,00:39:09,to try and sneak into the reenactment of the war
00:39:09,00:39:12,and then she was caught coming out of a women's Lou
00:39:12,00:39:14,and was told off and told to go and put a dress on
00:39:14,00:39:15,'cause there were no female soldiers in the war.
00:39:15,00:39:17,"She said yes, there were female soldiers,"
00:39:17,00:39:19,"dressed as men in the war, I'm doing that."
00:39:19,00:39:20,- Yeah.
00:39:20,00:39:21,- And she had to fight a four year court battle
00:39:21,00:39:22,and won the case.
00:39:22,00:39:26,She eventually won and was allowed officially to be on the pit.
00:39:26,00:39:28,- It is a bit mad that they're saying
00:39:28,00:39:31,you can only do it if it's really true
00:39:31,00:39:32,"to what happened in the past,"
00:39:32,00:39:34,but she is coming out of a portal.
00:39:34,00:39:35,- I know.
00:39:35,00:39:37,(laughing)
00:39:37,00:39:39,"- Exactly, yeah, I know."
00:39:39,00:39:41,- Civil war reenactments are obviously a big deal
00:39:41,00:39:44,but there's one particularly moving one I read about
00:39:44,00:39:47,"which was in 1913, an early one."
00:39:47,00:39:49,This is in a Kenburn documentary
00:39:49,00:39:54,and two armies restaged the picket charge
00:39:54,00:39:56,"which was when Confederates tried to break through Union ranks,"
00:39:56,00:39:59,the Unionists descended on them and defeated them.
00:39:59,00:40:04,"Anyway, it was reenacted by veterans from the Civil War"
00:40:04,00:40:06,and it is 1913.
00:40:06,00:40:08,- So that's 50 years.
00:40:08,00:40:09,- 50th anniversary.
00:40:09,00:40:12,And they came and it was an amazing moment.
00:40:12,00:40:14,So they all knew how to do it.
00:40:14,00:40:15,There was no arguments about accuracy.
00:40:15,00:40:17,- So there's veterans from both sides?
00:40:17,00:40:18,- Veterans from both sides
00:40:18,00:40:20,and the ones who on the Union side
00:40:20,00:40:22,were there waiting behind trees and stuff
00:40:22,00:40:24,ready to ambush and the ones on the Confederate side
00:40:24,00:40:26,charged through the fields and were descended upon
00:40:26,00:40:29,but as they descended when they met
00:40:29,00:40:30,"rather than killing each other,"
00:40:30,00:40:32,they all hugged each other and burst into tears.
00:40:32,00:40:33,- Oh wow.
00:40:33,00:40:36,- Was it much of a chart how old were these men?
00:40:36,00:40:38,- It was a 100 years later.
00:40:38,00:40:39,- Yeah.
00:40:39,00:40:43,"- Yeah, it wasn't as fast as they had once been."
00:40:43,00:40:44,- Yeah.
00:40:44,00:40:45,- That's cool.
00:40:45,00:40:47,- That's very amazing moment.
00:40:47,00:40:48,- Unless you were there on the sidelines
00:40:48,00:40:51,"to watch the reenactment, that would have sucked."
00:40:51,00:40:53,- What just was this?
00:40:53,00:40:55,"- Yeah, mushy shit."
00:40:55,00:40:55,(laughing)
00:40:55,00:40:58,"- You don't want to have an hour of that, are you on YouTube?"
00:40:58,00:40:59,(laughing)
00:40:59,00:41:02,Imagine 57 minutes into your YouTube video.
00:41:02,00:41:05,"You're like, finally they're gonna kill each other."
00:41:05,00:41:07,"- There's this, this is woke up mad."
00:41:07,00:41:09,- The first 57 minutes is the charge.
00:41:09,00:41:11,(laughing)
00:41:11,00:41:13,- It's gonna be so good.
00:41:13,00:41:15,(laughing)
00:41:15,00:41:18,(upbeat music)
00:41:18,00:41:23,"- Okay, it's time for our final fact of the show"
00:41:23,00:41:24,and that is my fact.
00:41:24,00:41:26,"My fact this week is that John Williams,"
00:41:26,00:41:28,"the composer of soundtracks,"
00:41:28,00:41:31,"like Jaws, Star Wars and Indiana Jones,"
00:41:31,00:41:33,doesn't actually like film music.
00:41:33,00:41:33,- Oh.
00:41:33,00:41:34,- Doesn't like it.
00:41:34,00:41:37,"- This is probably the finest,"
00:41:37,00:41:39,certainly the most decorated person
00:41:39,00:41:41,in the world of Hollywood soundtracking.
00:41:41,00:41:44,"And he says, I'd never liked film music very much."
00:41:44,00:41:47,"He said, it can be good, but it usually isn't,"
00:41:47,00:41:50,other than maybe an eight minute stretch here and there.
00:41:50,00:41:52,"I think that the music just isn't there,"
00:41:52,00:41:56,"that what we think of as this precious gift film music is,"
00:41:56,00:41:59,we're remembering it in some kind of nostalgic way.
00:41:59,00:42:01,"- Well, he's like a proper composer"
00:42:01,00:42:05,"of non-film music as well as film music, right?"
00:42:05,00:42:06,- Yeah.
00:42:06,00:42:07,- Is that right?
00:42:07,00:42:09,"- Well, his main hobby from the day job"
00:42:09,00:42:11,of the film music is composing concertos and symphonies.
00:42:11,00:42:14,"- And I think he sees the film music as just a job,"
00:42:14,00:42:17,but the concertos is the main thing that he likes to do that.
00:42:17,00:42:19,"- He does see it as just a job, yeah."
00:42:19,00:42:21,- But he's very good at his job.
00:42:21,00:42:23,He's had 54 Oscar nominations.
00:42:23,00:42:24,That's more than any other living person.
00:42:24,00:42:26,I think he's only one five though.
00:42:26,00:42:28,"So that's a lot of losses, isn't it?"
00:42:28,00:42:29,- Not that good.
00:42:29,00:42:32,"- Yeah, so the only other person who's had more"
00:42:32,00:42:36,"is Walt Disney, who had 59."
00:42:36,00:42:39,But Walt Disney's a lot of them are for cartoons.
00:42:39,00:42:42,"And they were all like, for instance, in 1938,"
00:42:42,00:42:47,he was nominated four times in the same best cartoon category.
00:42:47,00:42:49,"So like, he boosted up his numbers basically"
00:42:49,00:42:52,by just being the only person who is making good cartoons.
00:42:52,00:42:54,"- Did they cut to like a shot, four different shots"
00:42:54,00:42:56,on the screen of Walt Disney from different angles?
00:42:56,00:42:58,"And when it's announced, three of them look really pissed off"
00:42:58,00:43:00,while they're throwing.
00:43:00,00:43:03,"In that 1938, there were only five nominations"
00:43:03,00:43:05,"for best cartoon, and he got four of them."
00:43:05,00:43:07,And the only one he didn't make was Paramount's
00:43:07,00:43:09,"""Hunky and Spunky."""
00:43:09,00:43:10,- Right.
00:43:10,00:43:11,- That's my favorite.
00:43:11,00:43:12,"- Oh, yeah."
00:43:12,00:43:14,"- And he is right, generally, isn't he?"
00:43:14,00:43:16,"Like, it's always so annoying"
00:43:16,00:43:18,"when classic FM, if anyone who works over listening,"
00:43:18,00:43:20,does classic FM at the movies.
00:43:20,00:43:22,Because the point in his film music is only good
00:43:22,00:43:23,when you're watching the film.
00:43:23,00:43:25,Because it's meant to be background
00:43:25,00:43:26,to the thing that's happening.
00:43:26,00:43:28,"- I'm not sure everyone,"
00:43:28,00:43:29,I'm not sure everyone agrees with you Anna.
00:43:29,00:43:30,"- Oh, really?"
00:43:30,00:43:31,"- I disagree, yeah."
00:43:31,00:43:35,"- I will sometimes pop on the score of ""Mission Impossible"""
00:43:35,00:43:36,"- Can I just say, I agree with you."
00:43:36,00:43:38,But I pick a lot of our listeners by not.
00:43:38,00:43:40,"And listen, if you're hearing this"
00:43:40,00:43:42,"and you don't agree with Anna,"
00:43:42,00:43:44,"a lot of people are like you, you don't need to write them."
00:43:44,00:43:46,(laughing)
00:43:46,00:43:47,"- Right, to Andy, feel free."
00:43:47,00:43:48,- It's a growing thing.
00:43:48,00:43:51,Lots of concerts are put on of exclusively film music.
00:43:51,00:43:53,"And I mean, the one's ""John Williams"" has come up with,"
00:43:53,00:43:55,"when you think of the theme tune of ""Jaws"" or ""Trassic Park,"""
00:43:55,00:43:59,"they're so memorable, they're so easily called to mind."
00:43:59,00:44:02,"- And people like music that they've heard lots of times,"
00:44:02,00:44:03,a lot of people do.
00:44:03,00:44:04,- Yeah.
00:44:04,00:44:04,"- There's some kind of effect, isn't it?"
00:44:04,00:44:06,Like the exposure effect.
00:44:06,00:44:06,- Yeah.
00:44:06,00:44:08,"- The more you hear something, the more you like it."
00:44:08,00:44:10,"And so if people hear a lot of film,"
00:44:10,00:44:12,there's a lot of times they're gonna like them.
00:44:12,00:44:13,- Yeah.
00:44:13,00:44:15,"He doesn't even like films very much, ""John Williams."""
00:44:15,00:44:17,"He says, ""I was never a movie buff or movie fan."""
00:44:17,00:44:19,Then as now.
00:44:19,00:44:20,- Yeah.
00:44:20,00:44:23,"- So he says he's never sat through any of the Star Wars films,"
00:44:23,00:44:26,"at least not all the way through, but like it's in fairness to him."
00:44:26,00:44:29,"He says, in the interview I read, he said,"
00:44:29,00:44:32,"""He not watched them, but I'm not particularly proud of that."
00:44:32,00:44:33,"I have to say."""
00:44:33,00:44:35,"So he's not like one of these people's like,"
00:44:35,00:44:36,"""Oh, I'm just too smart to watch Star Wars."""
00:44:36,00:44:37,- I've never seen Star Wars.
00:44:37,00:44:39,"- Yeah, but like, 'cause there are a lot of people like that, right?"
00:44:39,00:44:42,"But he's like, ""Well, you know, I feel a bit embarrassed"
00:44:42,00:44:44,"that I haven't watched it, which I think is quite a nice stance."""
00:44:44,00:44:46,"- Yeah, I think it's more common as well"
00:44:46,00:44:49,than we realize that directors and people
00:44:49,00:44:51,"who have to watch the footage so much,"
00:44:51,00:44:53,because he does compose to the footage.
00:44:53,00:44:55,"He's watched it probably more than anyone else,"
00:44:55,00:44:56,"just not in the final package, right?"
00:44:56,00:44:57,- Yes.
00:44:57,00:44:58,"- He was a session musician, by the way,"
00:44:58,00:45:01,before he probably got into composing his own stuff.
00:45:01,00:45:03,And there's one iconic song that I just didn't know
00:45:03,00:45:03,he played a part in.
00:45:03,00:45:07,"He was the piano on the song ""Peter Gunn"" by Henry Mancini."
00:45:07,00:45:10,"- Yeah, you do. - That's him on the piano."
00:45:10,00:45:11,"- I don't know what that is. - Sorry, neither do I."
00:45:11,00:45:14,- Do you know what it is? - Even with your amazing rendition.
00:45:14,00:45:15,"- It's used as the theme tune,"
00:45:15,00:45:18,"all the motif in the film ""The Blue Brothers""."
00:45:18,00:45:20,It crops up again and again and again and that.
00:45:20,00:45:22,So that's interesting.
00:45:22,00:45:23,"- Well, maybe it's my singing a bit,"
00:45:23,00:45:25,"but yeah, it's used in a lot of adverts."
00:45:25,00:45:28,"- So you're honest, it sounded like one of those drum names,"
00:45:28,00:45:34,"- Yes. - Yes. - Baroque in the middle. - You get somewhere out there,"
00:45:34,00:45:39,"a Sammy person just went, ""Yes"". - Who said that?"
00:45:39,00:45:43,"- His son, Joseph, is the lead singer in the band ""Toto""."
00:45:43,00:45:47,"- Oh, cool. - Although not when they did the only song"
00:45:47,00:45:49,"that ""Toto"" is 94. - That's true."
00:45:49,00:45:52,"- He wasn't there when they released ""Africa""."
00:45:52,00:45:55,"But he was the singing voice of Simba in ""The Lion King""."
00:45:55,00:45:58,- Yeah. - And he is also scored
00:45:58,00:46:00,some films like his father.
00:46:00,00:46:04,"So he scored ""Embrace the Vampire"","
00:46:04,00:46:08,"""The Legend of Gator Force"", ""Soccer Dog"","
00:46:08,00:46:12,"""Real Estate Superman"", and ""Fat Beach"","
00:46:12,00:46:16,which is considered one of the best hip-hop beach movies
00:46:16,00:46:18,"of all time, according to Wikipedia."
00:46:18,00:46:20,"- Yeah, yeah, that's nothing."
00:46:20,00:46:23,"- Dancing, why aren't we talking about this guy?"
00:46:23,00:46:24,- Yeah. - He's the real legend.
00:46:24,00:46:26,"- Finally, ""Real Estate Superman"","
00:46:26,00:46:29,he's getting some air on our podcast.
00:46:29,00:46:30,"- ""Real Estate Superman"" says,"
00:46:30,00:46:32,"""Just like what I've had these ideas for a cup show""."
00:46:32,00:46:34,(laughing)
00:46:34,00:46:36,"- Now hear me out, guys."
00:46:36,00:46:39,"- He goes into a modest two-better with potential,"
00:46:39,00:46:42,"and he comes out as Superman, spins around."
00:46:42,00:46:47,- The first person to produce a record from a film score
00:46:47,00:46:50,"was someone called Anne Renel,"
00:46:50,00:46:53,"with a film called ""Ladies in Retirement"","
00:46:53,00:46:56,"and we have slightly come across her before,"
00:46:56,00:46:58,"almost, because she wrote additional lyrics"
00:46:58,00:47:01,"to the song ""Who's Afraid of the Big Bad Wolf""."
00:47:01,00:47:05,But arguably the first female person
00:47:05,00:47:09,"who did a score of her movie was ""Friend of the Podcast""."
00:47:09,00:47:11,"- Oh, oh, oh, oh, Alice Guy."
00:47:11,00:47:13,"- Hey, Guy? - Hey, Guy, yeah."
00:47:13,00:47:14,- For no way.
00:47:14,00:47:17,"- So, hey, Guy, she made some sound films,"
00:47:17,00:47:21,"and her's were more like soundscapes than the music,"
00:47:21,00:47:23,"but she would like, there's one that she did"
00:47:23,00:47:26,"called ""Cand Harmony"", where a guy comes in"
00:47:26,00:47:30,and tries to persuade the father of a girl
00:47:30,00:47:33,"that he wants to marry, that he should be allowed to marry her,"
00:47:33,00:47:35,and he pretends to play the violin
00:47:35,00:47:38,while someone underneath the table is actually playing the violin.
00:47:38,00:47:40,"- Oh, no. - And that was a guy"
00:47:40,00:47:41,who came up with that.
00:47:41,00:47:43,- So good. - Was that really early days?
00:47:43,00:47:44,Was that really early days?
00:47:44,00:47:47,"- Well, she was the first female director."
00:47:47,00:47:50,"- Yes, I think you talked about her last time I was away,"
00:47:50,00:47:52,"but she was like almost the first director, wasn't she?"
00:47:52,00:47:55,"- Yeah, she's, she's come up on the podcast a few times."
00:47:55,00:47:59,"- Yeah, and so let's, if we're talking early film,"
00:47:59,00:48:02,there is a theory that goes that the reason soundtracks
00:48:02,00:48:05,happened at all was to distract the audience
00:48:05,00:48:07,from getting annoyed by the amazing amount of rockets
00:48:07,00:48:09,being caused by the projector.
00:48:09,00:48:12,So it gave you something to focus your attention away
00:48:12,00:48:13,and cover up that noise.
00:48:13,00:48:15,It's a theory that other people say that no.
00:48:15,00:48:17,"- It's also, you're trying to reflect"
00:48:17,00:48:19,what the world is like in a film.
00:48:19,00:48:20,- Yeah.
00:48:20,00:48:21,- That's the other theory.
00:48:21,00:48:23,- It's quite cool that original soundtracks were sheet music
00:48:23,00:48:26,"that was handed to the local, the in-house musician"
00:48:26,00:48:27,who would just play the tune.
00:48:27,00:48:29,- Would they have the date of the show?
00:48:29,00:48:31,(laughing)
00:48:31,00:48:32,"- Oh, no."
00:48:32,00:48:34,"- They tended not to play it, right?"
00:48:34,00:48:35,So it was always women.
00:48:35,00:48:37,This is in the old Nickelodeons.
00:48:37,00:48:39,And they'd be given sheet music and generally they ignored it
00:48:39,00:48:41,and they would improvise.
00:48:41,00:48:43,So you got to see the film and improvise along.
00:48:43,00:48:45,So you didn't know what kind of a film you were getting.
00:48:45,00:48:47,One day you might get a horror.
00:48:47,00:48:49,The next day it might be a comedy.
00:48:49,00:48:53,"'Cause basically, although genre of a film is almost dictated"
00:48:53,00:48:53,"by the music, isn't it?"
00:48:53,00:48:56,"If you put funny music over a horror film,"
00:48:56,00:48:57,it's no longer a horror film.
00:48:57,00:48:59,And the lady at the piano and the Nickelodeon
00:48:59,00:49:00,could just...
00:49:00,00:49:02,"- She got the power, that's really cool."
00:49:02,00:49:02,- The power.
00:49:02,00:49:03,- Yeah.
00:49:03,00:49:08,I've got a fact about another very big soundtrack film guy
00:49:08,00:49:10,"of Van Gellis, big name within the world."
00:49:10,00:49:13,"He did Blade Runner, Charitz of Fire, stuff like that."
00:49:13,00:49:15,His music's very sought out.
00:49:15,00:49:16,Like he's just loved as a musician.
00:49:16,00:49:19,He did a lot of stuff separate to a soundtracking.
00:49:19,00:49:21,"But there's one piece that he did,"
00:49:21,00:49:23,"which was roughly 12 hours long,"
00:49:23,00:49:26,that fans have been trying to find
00:49:26,00:49:27,because it's quite scarce.
00:49:27,00:49:30,And it was when he did a straight to VHS thing.
00:49:30,00:49:33,It was three VHSs that the music was spread over
00:49:33,00:49:36,"called Micro Neurosurgery with Videotapes,"
00:49:36,00:49:40,"Spinal Space Occupying Lesions by Dr. Sturgios Tegos,"
00:49:40,00:49:41,Medical Publications.
00:49:41,00:49:45,And it was a friend of his who was a spinal surgeon
00:49:45,00:49:47,who wanted to show all of his techniques.
00:49:47,00:49:49,And so he got Van Gellis to make a soundtrack
00:49:49,00:49:50,'cause it's gorgeous.
00:49:50,00:49:52,"- Yeah, 'cause it's incredibly boring watching him"
00:49:52,00:49:53,just do it.
00:49:53,00:49:55,That's what he figured.
00:49:55,00:49:58,"And so this has only ever been released on these VHSs,"
00:49:58,00:50:01,but obviously it wasn't a big print run of the videos.
00:50:01,00:50:01,"- Yeah, yeah."
00:50:01,00:50:03,- But have you managed to buy one?
00:50:03,00:50:06,"- eBay is, I'm gonna have to finish soon"
00:50:06,00:50:08,because the auction's about to end.
00:50:08,00:50:10,- And.
00:50:10,00:50:13,"- That, like that, Charitz of Fire theme tune,"
00:50:13,00:50:17,"even as a skeptic of movie soundtrack,"
00:50:17,00:50:19,"and that is pretty, it's the top one, isn't it?"
00:50:19,00:50:20,"- Hold on, give it to me."
00:50:20,00:50:23,"- Do-do-do-do-do-do, yeah."
00:50:23,00:50:25,- It starts with the dum-dum-dum-dum.
00:50:25,00:50:27,- So I think the problem just to cut just a circle
00:50:27,00:50:28,back around to the start.
00:50:28,00:50:29,The problem with this is that
00:50:29,00:50:31,"everyone knows the little hook, right?"
00:50:31,00:50:32,So everyone knows the bit they like.
00:50:32,00:50:33,"And I agree, that was fun to hit,"
00:50:33,00:50:37,but the rest of the tune is often a bit background.
00:50:37,00:50:38,And you have to listen to all of it
00:50:38,00:50:40,when they do classic FM at the music.
00:50:40,00:50:42,- But all the great composers have probably
00:50:42,00:50:44,"just one bit of the now-low symphonies,"
00:50:44,00:50:47,but they think I've really nailed that bit.
00:50:47,00:50:49,"- If you've ever been to the opera,"
00:50:49,00:50:52,everyone sits there through four hours of the fucking thing.
00:50:52,00:50:54,"And then they get to the bit that goes,"
00:50:54,00:50:57,"do-do-do-do-do-do-do-do-do, yeah."
00:50:57,00:50:59,And then everyone in the crowd just sits up
00:50:59,00:51:01,because they've got to a bit that they recognize.
00:51:01,00:51:04,"And then just leave after, do-do-do-do, go."
00:51:04,00:51:06,"- This podcast is like that, I don't know."
00:51:06,00:51:07,It's an hour long.
00:51:07,00:51:12,There'll be one bit where Dan's explaining something.
00:51:12,00:51:14,"- Okay, and you're saying that as the highlight."
00:51:14,00:51:16,- I'm saying that that's what people are tuning in for.
00:51:16,00:51:17,"That's when they set up, yeah."
00:51:17,00:51:20,Can I tell you one of my favorite scoring stories all the time?
00:51:20,00:51:23,So we all know The Snowman.
00:51:23,00:51:24,"- Of course, yeah."
00:51:24,00:51:25,- I'm walking in the air.
00:51:25,00:51:26,- Beautiful.
00:51:26,00:51:27,- Thank you.
00:51:27,00:51:31,"- Totally, totally beloved in the UK."
00:51:31,00:51:32,"I don't know if it's famous around the whole world,"
00:51:32,00:51:35,"but it's a really iconic, beautiful story about a boy"
00:51:35,00:51:37,"who makes a snowman, the snowman comes to life"
00:51:37,00:51:39,"and they go walking in the air, they fly through the air."
00:51:39,00:51:42,"He was scored by a guy called Howard Blake,"
00:51:42,00:51:47,and he came up with the idea because he had been
00:51:47,00:51:49,"seriously overworked, right?"
00:51:49,00:51:52,He was composing so much and working so hard.
00:51:52,00:51:56,He went down to Cornwall and he lived for three months
00:51:56,00:51:59,in a single heart with just a bed and a one bar fire.
00:51:59,00:52:03,"Living a really rustic, much slower pace of life."
00:52:03,00:52:05,- Lovely.
00:52:05,00:52:08,"- And one of the last jobs he was offered before it,"
00:52:08,00:52:11,"before he decided to do this, was a comedy called Percy"
00:52:11,00:52:14,about a man with a 14 inch penis.
00:52:14,00:52:16,"And he just thought, maybe I need a break."
00:52:16,00:52:17,- Oh.
00:52:17,00:52:18,- From work.
00:52:18,00:52:21,- Was Ali Jones also in that one?
00:52:21,00:52:22,- I don't know.
00:52:22,00:52:24,(all laughing)
00:52:24,00:52:27,- I think that was run by Michael Palin and Terry Jones.
00:52:27,00:52:28,- Was that it?
00:52:28,00:52:28,- I think.
00:52:28,00:52:29,- Oh wow.
00:52:29,00:52:30,- Pulling from knowledge.
00:52:30,00:52:31,- Python knowledge.
00:52:31,00:52:33,"- Yeah, amazing knowledge."
00:52:33,00:52:35,"I mean, who knows that much about Python?"
00:52:35,00:52:36,You must be AI.
00:52:36,00:52:38,(all laughing)
00:52:38,00:52:40,"Ironically, massive Python."
00:52:40,00:52:42,(all laughing)
00:52:42,00:52:44,"And he wrote it, he literally was walking on the beach"
00:52:44,00:52:45,when he thought of walking in the air
00:52:45,00:52:47,and he'd jotted it down on an envelope.
00:52:47,00:52:48,- Really?
00:52:48,00:52:50,- Because it's not many snowmen and even English.
00:52:50,00:52:52,"- No, no, no, no."
00:52:52,00:52:55,"But I was thinking, you know, we talked a little while ago"
00:52:55,00:52:58,"about the Bailey Bridge, that kind of bridge"
00:52:58,00:52:59,called the Bailey Bridge.
00:52:59,00:53:00,It might have been on a little fish.
00:53:00,00:53:01,"- Yeah, yeah."
00:53:01,00:53:02,- 'Cause the guy who came up with that was an amazing
00:53:02,00:53:04,prefab bridge that was incredible in the Second World War.
00:53:04,00:53:07,He jotted his design down on the back of an envelope.
00:53:07,00:53:08,- Oh yeah.
00:53:08,00:53:12,"- So my pitch is, it's maybe a museum of all the envelopes."
00:53:12,00:53:14,I know it's a book of the envelopes.
00:53:14,00:53:14,- Right.
00:53:14,00:53:15,- Right?
00:53:15,00:53:17,- Like all the things that have been drawn on an envelope.
00:53:17,00:53:18,You get those envelopes together.
00:53:18,00:53:19,- Specifically envelopes?
00:53:19,00:53:20,- Yes.
00:53:20,00:53:21,"- Well, that can, like people are drawn on that can,"
00:53:21,00:53:22,there's lots of things.
00:53:22,00:53:24,- That's a rival museum.
00:53:24,00:53:25,- Five packets.
00:53:25,00:53:27,"- Yeah, I think it's gotta be, I think back of an envelope."
00:53:27,00:53:30,- Could you remember the Welkin Institute?
00:53:30,00:53:34,"We saw the paper of which the first DNA sequence,"
00:53:34,00:53:36,"the drawing of how that would look, the DNA strands."
00:53:36,00:53:39,That was just on the back of a discarded bit of paper.
00:53:39,00:53:39,- Yeah.
00:53:39,00:53:40,- But not an envelope.
00:53:40,00:53:42,"- I'm sorry, I think that's not allowed."
00:53:42,00:53:43,"- Yeah, fair enough."
00:53:43,00:53:45,Why do you do this to yourself?
00:53:45,00:53:46,(laughing)
00:53:46,00:53:48,Make it a little bit broader and it'll make it
00:53:48,00:53:50,so much easier to write.
00:53:50,00:53:51,- It just won't be the same book.
00:53:51,00:53:53,"'Cause the title is Back of an envelope, you know?"
00:53:53,00:53:54,- Yeah.
00:53:54,00:53:55,"- And the guy, the guy is like."
00:53:55,00:53:57,"- Just call it Back of a dot, dot, dot."
00:53:57,00:53:59,And then that kind of encapsulates them all.
00:53:59,00:54:01,- I don't think it works.
00:54:01,00:54:03,'Cause I came up with the idea for the book
00:54:03,00:54:04,and then wrote it down on the back of an envelope.
00:54:04,00:54:05,Right?
00:54:05,00:54:06,So it did.
00:54:06,00:54:07,"- Well, I know you wrote it on your notes here."
00:54:07,00:54:09,We saw you do it.
00:54:09,00:54:10,"- So anyway, that's, yeah."
00:54:10,00:54:11,- What was the fact?
00:54:11,00:54:13,- I forgot now how we got here.
00:54:13,00:54:16,"The guy, how and Blake, who came up with."
00:54:16,00:54:18,"- I was walking from the snowman,"
00:54:18,00:54:20,wrote it down on the back of an envelope.
00:54:20,00:54:22,- Was he walking down to the post office
00:54:22,00:54:24,to post the envelope?
00:54:24,00:54:26,Why is he walking with an envelope?
00:54:26,00:54:27,- Yeah.
00:54:27,00:54:28,- Like that's weird.
00:54:28,00:54:30,- That's so many many questions and questions.
00:54:30,00:54:32,"- No one carries, even in the '80s,"
00:54:32,00:54:34,"no, it's just walking around with envelopes."
00:54:34,00:54:36,"- No, you might have a receipt in your pocket"
00:54:36,00:54:38,or like a bit of paper or something.
00:54:38,00:54:42,- I think that's what's gonna make my book so special.
00:54:42,00:54:43,- Yes.
00:54:43,00:54:44,- The mystery of it all.
00:54:44,00:54:45,- Yeah.
00:54:45,00:54:46,"- What, who's got these envelopes?"
00:54:46,00:54:47,Why is it always envelopes?
00:54:47,00:54:48,What's going on?
00:54:48,00:54:49,- But it never is.
00:54:49,00:54:50,That's why you can't fill the book.
00:54:50,00:54:51,That's a problem.
00:54:51,00:54:55,"- Well, that's, that's a second order problem, I think."
00:54:55,00:54:58,First order is meeting publishers.
00:54:58,00:55:00,- I think there's a photo of you
00:55:00,00:55:02,in every publishing house in London
