start_hhmmss,end_hhmmss,text
00:40:34,00:40:36,"Yeah, I see that."
00:40:36,00:40:45,"But the amazing thing about the go away birds is not only does it scare away sort of other birds or attract other birds,"
00:40:45,00:40:48,other bird species and mammals seem to react to it.
00:40:48,00:40:53,"So when small mammals will hear that go away, they will go away."
00:40:53,00:40:59,And so a lot of hunters and photographers have been going to try and find animals.
00:40:59,00:41:02,"And then this bird will start going go away, go away."
00:41:02,00:41:05,And then they lose the thing they are trying to photograph.
00:41:05,00:41:06,"Yeah, wow."
00:41:06,00:41:10,So is that to create some privacy for the mate that it wants to shack?
00:41:10,00:41:16,"We're not really sure why it happens, but there is a thing about like a lot of animals the calls have very similar."
00:41:16,00:41:24,"The certain similarities between them, so like a baby crying is quite similar to some kind of bird songs, which is quite similar to certain other things."
00:41:24,00:41:27,And all animals seem to react in similar way to certain noises.
00:41:27,00:41:31,"Okay, I really like this theory because there's a related thing."
00:41:31,00:41:36,Is the bird saying go away in human language or do we speak bird?
00:41:36,00:41:37,Right?
00:41:37,00:41:39,"So please, please."
00:41:39,00:41:41,This is science.
00:41:41,00:41:47,"So let's just, so do we call crows, because they crow?"
00:41:47,00:41:49,"Yes, cuckoo is the same thing."
00:41:49,00:41:51,"They say cuckoo, we say call them the cuckoo."
00:41:51,00:41:53,They have taught us their name.
00:41:53,00:41:55,We have not named them.
00:41:55,00:41:59,"I just think the word in English is the same, right?"
00:41:59,00:42:01,But they had it first.
00:42:01,00:42:03,Like we partially speak bird.
00:42:03,00:42:08,"You know, you say all the words in English from Thai that we had a few days ago."
00:42:08,00:42:10,But how many words in English are from bird?
00:42:10,00:42:11,Yes.
00:42:11,00:42:12,Loads.
00:42:12,00:42:14,"Loads and different languages have different versions of it, of course."
00:42:14,00:42:15,Wow.
00:42:15,00:42:16,"That's the thing, isn't it?"
00:42:16,00:42:17,I don't think so.
00:42:17,00:42:20,Is it beyond bird?
00:42:20,00:42:21,I like it.
00:42:21,00:42:22,"I mean, is it beyond birds?"
00:42:22,00:42:26,Do we have any other animals that we have named?
00:42:26,00:42:27,What else?
00:42:27,00:42:28,What do we got?
00:42:28,00:42:30,"Well, I'm sure there are some."
00:42:30,00:42:34,"They're like an elephant when it poopes out of its trunk, it goes elephant."
00:42:34,00:42:35,"Oh, yeah, yeah."
00:42:35,00:42:39,The ancient Egyptian for cats was meow.
00:42:39,00:42:41,So we speak Egyptian cat.
00:42:41,00:42:42,That's cool.
00:42:42,00:42:46,And I think maybe in some other languages it's meow as well.
00:42:46,00:42:47,Wow.
00:42:47,00:42:49,"You don't speak much though, do you?"
00:42:49,00:42:51,It's another awkward like bonjour.
00:42:51,00:42:52,It's one of those.
00:42:52,00:42:53,I'm so sorry.
00:42:53,00:42:54,I only know cuckoo.
00:42:54,00:42:55,Yeah.
00:42:55,00:42:56,I don't.
00:42:56,00:42:57,I've got holiday cuckoo.
00:42:57,00:42:59,But nothing more than that.
00:42:59,00:43:03,There are quite a lot of birds that speak other bird.
00:43:03,00:43:11,So like the superb fairy-ren and the Hume's leaf warbler have some words that are the same in both language.
00:43:11,00:43:14,Sciences have found this kind of little alarm call.
00:43:14,00:43:16,It's a little bit of a whiny alarm call.
00:43:16,00:43:19,And there are 20 species of bird that make it.
00:43:19,00:43:21,And they all make it when there's a cuckoo around.
00:43:21,00:43:22,Yes.
00:43:22,00:43:25,"So they all know the same word for cuckoo, which is..."
00:43:25,00:43:27,But it's not cuckoo.
00:43:27,00:43:28,"No, it's not cuckoo."
00:43:28,00:43:30,"They don't speak cuckoo, but they have the same word for cuckoo."
00:43:30,00:43:34,"Well, they have to kind of do it on the slice, so the cuckoo doesn't understand it."
00:43:34,00:43:36,"I, if you say the cuckoo, the cuckoo will come over, yeah."
00:43:36,00:43:38,That's the whole thing you're trying to avoid.
00:43:38,00:43:39,I've read about them.
00:43:39,00:43:43,"They've all lived in areas where there are lots of brood parasites they call them, which are cuckoo-style birds."
00:43:43,00:43:45,So it's basically like NATO for birds.
00:43:45,00:43:48,And they can get involved and they all sort of get involved.
00:43:48,00:43:50,And they do mobbing and all of that.
00:43:50,00:43:53,There is a thing about bird communication.
00:43:53,00:43:56,"Have you heard of the ""Color Do Little Prize""?"
00:43:56,00:43:58,This is a real prize.
00:43:58,00:43:59,No.
00:43:59,00:44:02,"So it's, I think it's an annual award, maybe."
00:44:02,00:44:07,"And there's $100,000 up for grabs for decoding a little bit of how birds communicate."
00:44:07,00:44:08,Okay.
00:44:08,00:44:12,"So it's set up by a British billionaire and vegan activist called Jeremy Coller,"
00:44:12,00:44:15,"who just, this is his special interest and he's established this prize."
00:44:15,00:44:17,There is a grand prize.
00:44:17,00:44:21,"If you crack the whole thing of bird communication, you get $10 million."
00:44:21,00:44:23,So this is worth doing.
00:44:23,00:44:27,And that doesn't seem enough to sort of cross the species barrier of life.
00:44:27,00:44:30,"Well, if you go in there and go in, I know the word for cuckoo."
00:44:30,00:44:33,Do I maybe get 10 grand for that?
00:44:33,00:44:36,I'll get a coffee in a handshake.
00:44:36,00:44:37,"Yeah, yeah."
00:44:37,00:44:41,"But he thinks it's inevitable that we'll be soon be able to communicate back and forth with animals,"
00:44:41,00:44:43,because different bits of it are being cracked.
00:44:43,00:44:46,"So this year's prize went to Dr. Julie Ely,"
00:44:46,00:44:49,because she worked out the 11 main zebrafinch calls.
00:44:49,00:44:51,So she's got that nailed.
00:44:51,00:44:52,"Wait, what does she get?"
00:44:52,00:44:53,She doesn't get the full 10 mil for that.
00:44:53,00:44:54,"No, she gets $100 grand."
00:44:54,00:44:57,She gets $100 grand.
00:44:57,00:44:58,It's bit by bit.
00:44:58,00:45:02,"This list that you mentioned, the hundred greatest bird names."
00:45:02,00:45:03,"Oh, yes."
00:45:03,00:45:05,"It was by this guy, Robert Francis, bird writer."
00:45:05,00:45:08,"So he's got the substack bird history, as James says."
00:45:08,00:45:13,"And as a preparator for it, he read all 11,000 bird names."
00:45:13,00:45:14,Right.
00:45:14,00:45:17,And he said it was just a nightmare job to pick 100.
00:45:17,00:45:20,"And he had 100 and then he had a supplementary list of bonus ones beneath it,"
00:45:20,00:45:22,which were just too good to leave out.
00:45:22,00:45:25,"Well, maybe a few of his fix."
00:45:25,00:45:28,"So you've got the middle American leaf tosser,"
00:45:28,00:45:31,the handsome fruit eater.
00:45:31,00:45:32,Very nice.
00:45:32,00:45:33,Very nice.
00:45:33,00:45:35,The banana ant bird.
00:45:35,00:45:36,Not going on there.
00:45:36,00:45:39,"The oliagenous, hemi-spingus."
00:45:39,00:45:40,Yes.
00:45:40,00:45:41,An incantation.
00:45:41,00:45:44,"Andy, did you find the predicted ant-ren?"
00:45:44,00:45:45,That's my favourite.
00:45:45,00:45:48,There was a man who was studying birds out in an area
00:45:48,00:45:51,when I bet this bird exists.
00:45:51,00:45:54,"And it did, as predicted, hence its name."
00:45:54,00:45:55,So it was either--
00:45:55,00:45:57,"You sort of noticed the ecological niche, right?"
00:45:57,00:45:58,There was a niche.
00:45:58,00:45:59,There's two stories.
00:45:59,00:46:03,One that is there is a niche that he thought the ant-ren must exist here.
00:46:03,00:46:05,But the other one was that he heard the call.
00:46:05,00:46:07,And he spent years trying to identify it.
00:46:07,00:46:09,And he predicted that it would be an ant-ren.
00:46:09,00:46:11,"So that's how it has his name, the predicted ant-ren."
00:46:11,00:46:12,Yeah.
00:46:12,00:46:13,That's very true.
00:46:13,00:46:15,There were a few that sound a little bit rude on there.
00:46:15,00:46:18,The mouse-colored penduline tit.
00:46:18,00:46:21,That's named because the tit makes pendulous hanging nests.
00:46:21,00:46:22,Wow.
00:46:22,00:46:24,The hori puff leg.
00:46:24,00:46:26,And Mrs. Maraudes-Warbler.
00:46:26,00:46:29,"Which definitely feels like a euphemism for something, I think."
00:46:29,00:46:32,"Can I ask, are these all these humours bird names?"
00:46:32,00:46:34,Are they hyphenated or they're not hyphenated?
00:46:34,00:46:36,Not many-- I don't think any of them are hyphenated.
00:46:36,00:46:38,"Okay, because that's a very controversial issue."
00:46:38,00:46:39,"And bird naming, of course."
00:46:39,00:46:42,"So if they were hyphenated, I'd have to storm out."
00:46:42,00:46:44,"I think the-- I'm so sorry, Anna."
00:46:44,00:46:45,"No, it's stand up now."
00:46:45,00:46:49,The fluffy-backed tit-babler is doubly hyphenated.
00:46:49,00:46:50,That is bullshit.
00:46:50,00:46:51,Why?
00:46:51,00:46:54,The mouse-colored penduline tit.
00:46:54,00:46:55,Oh my god.
00:46:55,00:46:56,Right.
00:46:56,00:46:59,Or the International Ornithological Congress is going mad.
00:46:59,00:47:03,It has ruled that past enthusiasm for hyphens was excessive and unnecessary.
00:47:03,00:47:05,And no bird name should be hyphenated.
00:47:05,00:47:07,"How would you spell mouse-colored, though?"
00:47:07,00:47:09,Mouse-colored has a hyphen in it.
00:47:09,00:47:10,"Sorry, it's mouse-based colored."
00:47:10,00:47:13,"For no particular reason except that, as far as I can tell,"
00:47:13,00:47:17,the South American classification committee aggressively is pro-hyphen.
00:47:17,00:47:20,And they seem to have beef with each other and they've published various articles
00:47:20,00:47:25,and papers about why there should or should not be a hyphen.
00:47:25,00:47:32,"The latest one was the 3,000-word pro-hyphen rebuttal of the anti-hyphen IOCs ruling,"
00:47:32,00:47:34,"which was titled hyphenated bird names,"
00:47:34,00:47:40,a response to the American Ornithologist Union's rejection of the IOC Congress guidelines.
00:47:40,00:47:45,It's so be very careful who you're with when you're writing down certain bird names.
00:47:45,00:47:47,I'm really into the African great parrots.
00:47:47,00:47:49,I think they give the best stories.
00:47:49,00:47:50,They're talking parrots.
00:47:50,00:47:52,They're talking parrots and they can mimic so many.
00:47:52,00:47:56,"I believe that the lead singer of the metal band Hatebeak,"
00:47:56,00:47:59,"who's called Waldo, is an African great parrot."
00:47:59,00:48:00,Okay.
00:48:00,00:48:03,"We all know this, the metal band that has a parrot as its lead singer."
00:48:03,00:48:05,They've got multiple albums.
00:48:05,00:48:07,They've got bird seeds of vengeance.
00:48:07,00:48:10,"The things that should not beak roost in peace,"
00:48:10,00:48:15,it's death metal with a bird just going over the top of it.
00:48:15,00:48:20,But then I read another amazing story about a Californian-based African great parrot
00:48:20,00:48:21,that was called Nigel.
00:48:21,00:48:26,"And Nigel went missing for four years, but Nigel was microchipped."
00:48:26,00:48:28,So eventually he was handed in.
00:48:28,00:48:32,"And when he came back, he no longer spoke with a British accent when he said words."
00:48:32,00:48:37,"He spoke Spanish and he could hum the opening lines of the good, the bad and the ugly."
00:48:37,00:48:38,No.
00:48:38,00:48:39,That's amazing.
00:48:39,00:48:41,They can just suddenly change language.
00:48:41,00:48:44,"Spanish-speaking Nigel, that's the rare thing about it."
00:48:44,00:48:49,Do you want to hear some different bird songs?
00:48:49,00:48:50,"Oh, yeah."
00:48:50,00:48:52,"I've got a book by a guy called John Beavis,"
00:48:52,00:48:55,which is all the different sounds that all the different birds make.
00:48:55,00:48:59,"And then they're written in sort of English, so you can read them."
00:48:59,00:49:05,"So if something shouting ""Frank,"" then that's probably a great blue heron."
00:49:05,00:49:09,"If they're shouting ""Peter,"" it's an olive warbler."
00:49:09,00:49:12,"And if they're shouting ""Rick,"" it's a snowy owl."
00:49:12,00:49:16,"The shouting ""Git,"" it's a warbling virio."
00:49:16,00:49:17,Sure.
00:49:17,00:49:21,"If they're shouting ""Pupu,"" it's a least bitter."
00:49:21,00:49:25,"And if it's a wee wee, it's a Clark's Grebe."
00:49:25,00:49:29,"And ""Wink,"" ""Wink,"" ""Wink,"" ""Wink,"" is a black-billed magpie."
00:49:29,00:49:30,Nice.
00:49:30,00:49:31,There you go.
00:49:31,00:49:32,That's very good.
00:49:32,00:49:37,"If you hear a bird and it goes ""Oink,"" then that's a Virginia rail."
00:49:37,00:49:41,Or Old McDonald's has been up to his experiments again.
00:49:41,00:49:43,"If it goes ""Pew, pew, pew."""
00:49:43,00:49:45,It's a tough-to-tit mouse.
00:49:45,00:49:51,"And if it goes ""Wakawaka,"" it's a Virginia rail or Shakira."
00:49:53,00:49:56,"Or Fuzzy Bear, I suppose."
00:49:56,00:50:02,"OK, that is it."
00:50:02,00:50:03,That is all of our facts.
00:50:03,00:50:05,Thank you so much for listening.
00:50:05,00:50:08,"If you want to get in contact with us, we're all online on Instagram."
00:50:08,00:50:11,And you can find us there or you can email podcast@ky.com.
00:50:11,00:50:14,Do that because Andy gets all the emails and he picks out the best
00:50:14,00:50:17,"for our little fish show, as well as drop us a line."
00:50:17,00:50:21,"But otherwise, we will be back again next week with another show."
00:50:21,00:50:24,We'll see you then.
00:50:24,00:50:27,[MUSIC PLAYING]
00:50:27,00:50:30,[MUSIC PLAYING]
00:50:30,00:50:32,(upbeat music)
00:50:32,00:50:41,[BLANK_AUDIO]
