start_hhmmss,end_hhmmss,text
00:32:34,00:32:35,He was clumsy.
00:32:35,00:32:36,He's really clumsy.
00:32:36,00:32:37,Your dad's really clumsy.
00:32:37,00:32:39,You're blocking my view.
00:32:39,00:32:40,"Hey, your dad is not a glassmaker."
00:32:40,00:32:41,You are not.
00:32:41,00:32:43,You make a better dog than a window.
00:32:43,00:32:44,Yes.
00:32:44,00:32:45,That's the proper way of saying it.
00:32:45,00:32:49,"Yeah, and the last one, the fence is not made of sausage."
00:32:49,00:32:51,The fence is not made of sausage.
00:32:51,00:32:53,So stop chewing on it.
00:32:53,00:32:56,So pigs make sausages and they need fences to keep them in.
00:32:56,00:32:57,Oh.
00:32:57,00:33:01,So you wouldn't make the fence out of the stuff that the pigs are going to be turned into?
00:33:01,00:33:02,"Yeah, yeah, yeah."
00:33:02,00:33:03,So it's like post-to game-keeper stuff.
00:33:03,00:33:05,"No, it's not as good as you think."
00:33:05,00:33:08,It's what they would say for if they were saying it's not as good as you think.
00:33:08,00:33:09,The fence is not made of sausage.
00:33:09,00:33:10,"I mean, it would be good, wouldn't it?"
00:33:10,00:33:11,Yeah.
00:33:11,00:33:12,Exactly.
00:33:12,00:33:15,"I can see that it's your fantasy, Andy."
00:33:15,00:33:18,"For a farmer, I don't know."
00:33:18,00:33:22,"The main thing about Hungarian, aside from these bizarre phrases that they have,"
00:33:22,00:33:25,"when they did decide to go with Hungarian as the official language,"
00:33:25,00:33:27,it was quite out of date they decided.
00:33:27,00:33:30,"And it couldn't have words with things like, you know,"
00:33:30,00:33:35,"like, lathe or something like the 19th century."
00:33:35,00:33:36,A plow.
00:33:36,00:33:37,Train?
00:33:37,00:33:38,A motor car.
00:33:38,00:33:39,A train.
00:33:39,00:33:42,I don't know.
00:33:42,00:33:45,"And the lathe, I would have said they probably had those for that century."
00:33:45,00:33:47,"No, I mean, they had a piano."
00:33:47,00:33:48,"Oh, good."
00:33:48,00:33:51,"Well, they were invented a century ago, so I'm going to probably go to them."
00:33:51,00:33:53,Can we just have a give or take here?
00:33:53,00:33:55,So they had lots of stuff they didn't have words for.
00:33:55,00:33:56,Okay.
00:33:56,00:33:58,"Charles Dickens, they didn't have a word for Charles Dickens."
00:33:58,00:33:59,The telegraph.
00:33:59,00:34:00,Very good.
00:34:00,00:34:02,So they had to invent some new words.
00:34:02,00:34:05,A guy called Ferenc Kaczynski was the leader of this in academic.
00:34:05,00:34:07,"This is a lot like what I talked it in Turkey, right,"
00:34:07,00:34:08,when he was redoing Turkish.
00:34:08,00:34:11,But guess how many words they invented?
00:34:11,00:34:15,"And if I tell you that in ordinary day-to-day language,"
00:34:15,00:34:20,the number of words that you probably know from your native language
00:34:20,00:34:23,"is between 15,000 and 20,000."
00:34:23,00:34:24,And that's word family.
00:34:24,00:34:25,"So run, running, runs."
00:34:25,00:34:26,That would all be one word.
00:34:26,00:34:27,Okay.
00:34:27,00:34:30,So how many new words were created for the Hungarian language?
00:34:30,00:34:31,Thousands.
00:34:31,00:34:32,Yeah.
00:34:32,00:34:33,"With family words, as well."
00:34:33,00:34:34,"I think it is, yeah."
00:34:34,00:34:35,Okay.
00:34:35,00:34:36,"Well, this is the claim I haven't heard."
00:34:36,00:34:39,"And this is said in all, like books about it, histories of Hungary."
00:34:39,00:34:40,So you're going to read a lot of a few.
00:34:40,00:34:42,"I think James has shot himself at the foot with guessing 1,000,"
00:34:42,00:34:44,because that's quite a reasonable guess.
00:34:44,00:34:45,I would say--
00:34:45,00:34:48,The way that this works is the first person to say something
00:34:48,00:34:49,gives a reasonable guess.
00:34:49,00:34:50,Yeah.
00:34:50,00:34:51,Then the next two you spoil the game.
00:34:51,00:34:52,That's how this always works.
00:34:52,00:34:53,And it's not fun for anyone.
00:34:53,00:34:54,Six.
00:34:54,00:34:55,Love that.
00:34:55,00:34:56,"Thank you, Andy, and what do you want a billion?"
00:34:56,00:34:57,Two billion.
00:34:57,00:34:58,Yeah.
00:34:58,00:35:00,Andy's closest.
00:35:00,00:35:01,Oh.
00:35:01,00:35:04,"It was 10,000 words."
00:35:04,00:35:05,Okay.
00:35:05,00:35:06,"Sorry, why did they--"
00:35:06,00:35:09,"Okay, that's two thirds of the total number of words"
00:35:09,00:35:10,that you would know in a native language.
00:35:10,00:35:13,This is the language everyone's been speaking for thousands of years.
00:35:13,00:35:15,"And some bloke comes along and says,"
00:35:15,00:35:17,"I've added 10,000 words."
00:35:17,00:35:18,"Here's your folk, Iblist."
00:35:18,00:35:19,Memorize it by next week.
00:35:19,00:35:20,"Yeah, that's a lot."
00:35:20,00:35:21,"Yeah, that's a lot."
00:35:21,00:35:22,Unbelievable.
00:35:22,00:35:24,I know one word in Hungarian.
00:35:24,00:35:26,"Ega Shigerdra, which means cheers."
00:35:26,00:35:30,"Oh, which tells you a lot what I did when I was in Hungary."
00:35:30,00:35:32,[LAUGHTER]
00:35:32,00:35:36,But do you know how-- we talked about space earlier.
00:35:36,00:35:39,"Do you know how there's this idea of, like,"
00:35:39,00:35:41,"if there are aliens, where are they?"
00:35:41,00:35:43,The Thurby paradox.
00:35:43,00:35:47,"Well, Leo Slizard, who was a physicist,"
00:35:47,00:35:50,said that the answers to the Thurby paradox
00:35:50,00:35:52,"is that the aliens are among us,"
00:35:52,00:35:55,but they call themselves Hungarians.
00:35:55,00:35:56,Yes.
00:35:56,00:36:00,And this is kind of a group of really genius Hungarians
00:36:00,00:36:02,"that came across at the start of the 20th century,"
00:36:02,00:36:06,"that were just, like, transforming all of science and everything."
00:36:06,00:36:08,"And they were known as the Martians,"
00:36:08,00:36:10,"because they were just, like, so far ahead"
00:36:10,00:36:11,of everyone else in the world.
00:36:11,00:36:12,Really?
00:36:12,00:36:13,"Interesting, yes."
00:36:13,00:36:15,That was about-- maybe it was because they learned Latin for so long.
00:36:15,00:36:17,"Well, Hungary was a very big country,"
00:36:17,00:36:20,"like a very big and important country for so long,"
00:36:20,00:36:22,and then they lost a lot of--
00:36:22,00:36:25,they kind of slightly got on the wrong side during the war.
00:36:25,00:36:26,[LAUGHTER]
00:36:26,00:36:28,"And then when the war finished, they lost all of their land."
00:36:28,00:36:29,Which war first war?
00:36:29,00:36:30,"Both, actually."
00:36:30,00:36:32,"Because as we've ascertained recently,"
00:36:32,00:36:34,there was no wrong side to be over the first world war.
00:36:34,00:36:35,Exactly.
00:36:35,00:36:37,What I mean by the wrong side is the losing side.
00:36:37,00:36:41,"Ah, so the GDP would have been the same as Britain,"
00:36:41,00:36:42,if not more.
00:36:42,00:36:44,"And then suddenly, just all went wrong."
00:36:44,00:36:47,"I think in 1946, after World War II,"
00:36:47,00:36:49,"if you went to a restaurant in Hungary,"
00:36:49,00:36:50,"which for a few people could do,"
00:36:50,00:36:51,"but if you went to restaurant in Hungary,"
00:36:51,00:36:54,"it was better to order your meal and then pay for it at the start of a meal,"
00:36:54,00:36:57,"because, by the end of the meal, inflation was so high,"
00:36:57,00:36:58,it would have gone up.
00:36:58,00:36:59,I think they were really--
00:36:59,00:37:01,"Yeah, it was massive."
00:37:01,00:37:03,"The currency was like the pengo or something, wasn't it?"
00:37:03,00:37:04,Yes.
00:37:04,00:37:07,And you could like get five billion pengo notes.
00:37:07,00:37:08,Yeah.
00:37:08,00:37:11,"It was like, basically, when you went to pay for a meal,"
00:37:11,00:37:14,it was like they were spoiling one of our guessing games.
00:37:14,00:37:15,Right.
00:37:15,00:37:16,How much is this burger?
00:37:16,00:37:18,"Oh, is it two billion pengo's?"
00:37:18,00:37:19,"Yes, it is."
00:37:19,00:37:21,I can't believe we're sitting in the fact
00:37:21,00:37:24,where we literally could have had the quiz question over that.
00:37:24,00:37:30,"OK, it is time for a final fact of the show."
00:37:30,00:37:31,And that is James.
00:37:31,00:37:35,"OK, my fact this week is that Stephen King's wife threatened to divorce him"
00:37:35,00:37:38,for playing mumbo number five so often.
00:37:38,00:37:43,"Bump, bump, bump, bump, bump."
00:37:43,00:37:45,How often do we know how often?
00:37:45,00:37:47,I want to see it enough.
00:37:47,00:37:48,I think that's right.
00:37:48,00:37:56,No judge would you be granted all the assets.
00:37:56,00:38:03,So this was an interview that the horror author Stephen King did with Rolling Stone.
00:38:03,00:38:06,"And he said, my wife threatened to divorce me."
00:38:06,00:38:08,I played that a lot.
00:38:08,00:38:09,I had the dance mix.
00:38:09,00:38:11,I love those extended play things.
00:38:11,00:38:13,And I played both sides of it.
00:38:13,00:38:15,And one of them was just a total instrumental.
00:38:15,00:38:18,And I played that finger till my wife just said one more time
00:38:18,00:38:20,and I'm going to have to fucking leave you.
00:38:20,00:38:21,Wow.
00:38:21,00:38:23,So it's just seen that he really liked it.
00:38:23,00:38:28,"And I don't think, I don't know because this is all the information I have in it."
00:38:28,00:38:31,But I don't think it's the Lou Baker version.
00:38:31,00:38:33,"Because this is quite an old mumbo song, right?"
00:38:33,00:38:37,"Oh, not that old, but it's a mid 20th century mumbo song."
00:38:37,00:38:40,"Well, Stephen King listening after the Lou Baker version was..."
00:38:40,00:38:43,He was working on a book.
00:38:43,00:38:46,"He thinks he was working on a book called 112263,"
00:38:46,00:38:49,which was a time travel novel in which someone goes back to try
00:38:49,00:38:51,and prevent the assassination of JFK.
00:38:51,00:38:52,Absolute Baker.
00:38:52,00:38:54,Yeah.
00:38:54,00:38:56,"So who knows, you could be right James."
00:38:56,00:38:57,It could be a dance mix.
00:38:57,00:38:58,Surely.
00:38:58,00:39:01,"No, because if he was listening to the words and then the instrumental,"
00:39:01,00:39:03,maybe he was doing Lou Baker and then...
00:39:03,00:39:04,"Yeah, maybe."
00:39:04,00:39:05,I see what you mean by that.
00:39:05,00:39:07,But I went on Spotify and looked for all the different versions of mumbo.
00:39:07,00:39:09,"Number five, I could find."
00:39:09,00:39:13,And most of the instrumental versions would not be the Lou Baker version.
00:39:13,00:39:14,That's interesting.
00:39:14,00:39:15,So correct your phone wrong.
00:39:15,00:39:19,This was an old mumbo song by a guy called Perez.
00:39:19,00:39:21,Perez Perez Prado.
00:39:21,00:39:22,Perez Prado.
00:39:22,00:39:24,But that didn't have words?
00:39:24,00:39:26,"No, it's just like the background mumbo song."
00:39:26,00:39:27,Yes.
00:39:27,00:39:32,The version I know and love is the one with a little bit of bit of it.
00:39:32,00:39:33,"Yeah, yeah, yeah."
00:39:33,00:39:34,"Okay, okay, okay."
00:39:34,00:39:37,"So he sounds like he was listening to both versions, maybe."
00:39:37,00:39:39,I think he must have been listening to both.
00:39:39,00:39:41,"If it was just a word version, then that can only be..."
00:39:41,00:39:42,"I do see that, yeah."
00:39:42,00:39:44,"It's Stephen King, he's low brow, let's face it."
00:39:44,00:39:45,He's gone Lou Baker.
00:39:45,00:39:46,No offense.
00:39:46,00:39:48,Would you like me to hold your coat?
00:39:48,00:39:51,"I think that's right, I think."
00:39:51,00:39:54,"And, you know, I don't know if you guys have done it, I certainly do."
00:39:54,00:39:58,"If I'm writing something when I wrote my books and Andy, when you write your books,"
00:39:58,00:40:02,you don't want lyrics and you want something on repeat going over and over.
00:40:02,00:40:05,"And there might be a horrible song, but if it's chosen you, as it were,"
00:40:05,00:40:07,to help your creativity.
00:40:07,00:40:10,"I listen to J-pop because I can't understand the words, right?"
00:40:10,00:40:12,I wouldn't listen to anything on repeat.
00:40:12,00:40:13,Interesting.
00:40:13,00:40:18,I wrote my school's dissertation to the core is live version of only when I sleep over and over.
00:40:18,00:40:20,I think I did it like a thousand times.
00:40:20,00:40:21,That's insane.
00:40:21,00:40:24,"And that has lyrics, but I think once it's just going, you forget."
00:40:24,00:40:25,It's interesting.
00:40:25,00:40:27,"So yeah, let's get into Mambo number four."
00:40:27,00:40:30,"Yeah, and we also, let's just say when Dan says, if it's a terrible song,"
00:40:30,00:40:31,this is not a terrible song.
00:40:31,00:40:32,This is a brilliant song.
00:40:32,00:40:35,It's definitely one of my favourite Mambo's.
00:40:35,00:40:39,"This is my five top Mambo's, yeah."
00:40:39,00:40:45,"So Lou Beger, named after his own surname, because he's called David Lou Beger."
00:40:45,00:40:47,I think middle name maybe.
00:40:47,00:40:49,"David Lou Beger, Balamesi?"
00:40:49,00:40:52,"Yeah, David Lou Beger is what he goes by now."
00:40:52,00:40:57,"So he's recently written an autobiography called Mambo number one,"
00:40:57,00:40:59,which is under his name David Lou Beger.
00:40:59,00:41:07,"Who is reading how many copies of that autobiography being so well once a Monica, once a return?"
00:41:07,00:41:11,"And yeah, he was, I think he was German, wasn't he?"
00:41:11,00:41:12,He is German.
00:41:12,00:41:13,Yeah.
00:41:13,00:41:14,Or in West Germany.
00:41:14,00:41:18,I don't think of Lou Beger and the Cold War in the same space.
00:41:18,00:41:25,"But one of the first times this was ever played was very, very sadly."
00:41:25,00:41:28,His father died a few weeks before the song came out.
00:41:28,00:41:32,But Lou Beger visited him in hospital with an early version of the song.
00:41:32,00:41:37,"And I think this was on his father's deathbed, was he played him?"
00:41:37,00:41:38,Mambo number five.
00:41:38,00:41:39,Fantastic.
00:41:39,00:41:43,His father apparently said this will open doors and kind of gave his blessing to the song
00:41:43,00:41:45,"and said you've done a great, great thing there."
00:41:45,00:41:47,Because I think he hadn't had a huge commercial success before that.
00:41:47,00:41:50,"This was definitely his biggest hit, you know."
00:41:50,00:41:54,But I just find the idea of having to go into the bedside and then put on the desk.
00:41:54,00:41:58,"That is, it's not what we did expect. I wonder if he got confused at the line"
00:41:58,00:42:02,"a little bit of Sandra in the sun, because Lou Beger's sister is called Sandra."
00:42:02,00:42:04,"No, that's not so."
00:42:04,00:42:07,"Oh, might have sounded a bit odd to the dad on his deathbed."
00:42:07,00:42:10,There were so many other women's names with two syllables.
00:42:10,00:42:11,"Oh, they were."
00:42:11,00:42:12,How were you?
00:42:12,00:42:14,They were short of that.
00:42:14,00:42:18,You will never think of another one.
00:42:18,00:42:19,"Oh, wow."
00:42:19,00:42:20,Yeah.
00:42:20,00:42:26,I was trying to see if there was anything deeper to the fact that Stephen King really latched on to this song.
00:42:26,00:42:30,"So, number five was the debut song for Lou Beger."
00:42:30,00:42:31,Yeah.
00:42:31,00:42:36,"Back in 1974, Carrie was the debut for Stephen King."
00:42:36,00:42:38,And so I had a look through Carrie.
00:42:38,00:42:43,"And remarkably, in the song, you've got Monica Erika Rita, Tina Sandra, Mary and Jessica."
00:42:43,00:42:48,"Rita, Tina Sandra, Mary and Jessica are all characters in Carrie."
00:42:48,00:42:51,And then Erika appears in Carrie the movie.
00:42:51,00:42:55,"And then Monica in the sequel to the Carrie movie, which came out many years later."
00:42:55,00:42:58,"So, all of them appear as part of..."
00:42:58,00:43:02,Do you think Mary Lou Beger was reading Carrie when he was writing this?
00:43:02,00:43:03,It's possible.
00:43:03,00:43:04,It's possible.
00:43:04,00:43:09,"I mean, I think it goes deeper as well, because Stephen King."
00:43:09,00:43:11,It's possible.
00:43:11,00:43:14,"Let's go through all the ways of the talk I think, Dad."
00:43:14,00:43:17,Stephen King released Carrie in 1974 as a hardback.
00:43:17,00:43:21,"Sold modestly, but didn't do as well to make him who he is today."
00:43:21,00:43:24,"It was 1975, when the paperback came out, exploded."
00:43:24,00:43:25,Sold millions.
00:43:25,00:43:27,That's why Stephen King is who he is today.
00:43:27,00:43:29,That was released in April 1975.
00:43:29,00:43:32,The same month and year that Lou Beger was born.
00:43:32,00:43:34,"So, something is cooking."
00:43:34,00:43:37,Something is cooking underneath them.
00:43:37,00:43:40,"I mean, if Stephen King isn't turning this into a tedious novel, right?"
00:43:40,00:43:41,"No, that's very novel."
00:43:41,00:43:42,How dare you.
00:43:42,00:43:45,Here's another slightly interesting thing.
00:43:45,00:43:47,It's lovely.
00:43:47,00:43:48,It does.
00:43:48,00:43:50,Don't over sell it.
00:43:50,00:43:51,Manbo.
00:43:51,00:43:53,What does Manbo mean?
00:43:53,00:43:57,It's a female priestess in the...
00:43:57,00:43:59,What do they do in Haiti?
00:43:59,00:44:00,"Yeah, voodoo."
00:44:00,00:44:01,"Yeah, voodoo religion."
00:44:01,00:44:02,That's one.
00:44:02,00:44:08,"I think it was named after a thing that meant kind of conversation, chat, chat, chat, in sort of Swahili."
00:44:08,00:44:10,"Although, I always thought of it as meaning kind of shacking."
00:44:10,00:44:14,"Well, it is also a word that the Bantu languages use."
00:44:14,00:44:17,And it translates as king.
00:44:17,00:44:19,Stephen King.
00:44:19,00:44:20,Stephen Manbo.
00:44:20,00:44:23,How many languages did you have to go deep into?
00:44:23,00:44:26,"Well, what's more interesting is that they were..."
00:44:26,00:44:28,They were even more interesting.
00:44:28,00:44:33,They were of six major shona languages that use Manbo as the title king.
00:44:33,00:44:37,"One of which, one of the language dialects, is Monica."
00:44:37,00:44:40,It's called Monica.
00:44:40,00:44:43,M-A-N-Y-I-K-A.
00:44:43,00:44:50,I would love to see your string cork border at home where you have been plotting this out.
00:44:50,00:44:53,I'm just shocked I'm not getting a standing ovation right now.
00:44:53,00:44:55,This is wild.
00:44:55,00:44:57,That's so good.
00:44:57,00:44:59,"It's, I'm wild by the work."
00:44:59,00:45:00,It's just interesting.
00:45:00,00:45:03,Here is a fun mathematical thing about Manbo number five.
00:45:03,00:45:04,Okay.
00:45:04,00:45:08,"I found a really nice essay by a radical Damie Pack, which is based on these names."
00:45:08,00:45:13,"So we've got Angela Pamela Sandra Rita, Monica Erika Tina, Mary Jessica."
00:45:13,00:45:15,Here I am.
00:45:15,00:45:17,A little bit of you makes me a man.
00:45:17,00:45:26,"Well, can you predict the song's date of release based on the names of the women?"
00:45:26,00:45:29,"Oh, I see, when were they most popular for children?"
00:45:29,00:45:33,And then presumably they're in their 20s when he's dating them.
00:45:33,00:45:38,So is it Bayesian reasoning or the Bayes formula?
00:45:38,00:45:39,Yeah.
00:45:39,00:45:42,And it's you're measuring the distribution of the names and their popularity.
00:45:42,00:45:45,"And you combine, you've got several different probabilities, right?"
00:45:45,00:45:47,Because you've got all these different names.
00:45:47,00:45:51,"So you can combine them and come up with a kind of, I'm sure I'm absolutely butchering this explanation."
00:45:51,00:45:55,"But you know, some names like Jessica only really came in in the 60s and 70s."
00:45:55,00:45:59,"Whereas if Pamela was popular a century before, it's probably not that one."
00:45:59,00:46:01,Because you're combining it with the Jessica.
00:46:01,00:46:04,"And as the writer said, remember number five was released in 1999."
00:46:04,00:46:09,But the popular baby girl names of 1999 would not automatically tell us the song was released that year.
00:46:09,00:46:12,Lou Baker wasn't meeting newborn infants.
00:46:12,00:46:15,That was most flirting with adult women.
00:46:15,00:46:19,So we need to look at the probability of names from the 60s and 70s and 80s.
00:46:19,00:46:22,I'm sure he's relieved we've clarified that.
00:46:22,00:46:27,"And lo and behold, this formula comes up with 1999 as the date of release."
00:46:27,00:46:28,Is that right?
00:46:28,00:46:30,When you combine the names and you do the reasoning.
00:46:30,00:46:33,"Because they knew what answer they were aiming for, didn't they?"
00:46:33,00:46:36,I'm not mathematically qualified enough to say.
00:46:36,00:46:43,"James, are you saying the kind of academics who would write a paper like this might be not being the most rigorous they possibly could be statistically?"
00:46:43,00:46:45,I'm absolutely not getting on the amateur shitski.
00:46:45,00:46:46,Let's attack on that.
00:46:46,00:46:47,And then expand like it.
00:46:47,00:46:49,I've forgotten that.
00:46:49,00:46:50,I thought you were going to say it.
00:46:50,00:46:52,Here's a mathematical thing about manbo number five.
00:46:52,00:46:55,Isn't it weird that there's a soul manbo number five.
00:46:55,00:46:58,And then that same original artist wrote a soul manbo number eight.
00:46:58,00:46:59,But there aren't any others.
00:46:59,00:47:01,"Well, I think they were."
00:47:01,00:47:02,I couldn't find any.
00:47:02,00:47:04,"I couldn't find number number seven, but by a different artist."
00:47:04,00:47:06,But I couldn't find one to four.
00:47:06,00:47:12,This is Perez Prado that we're talking about who was the original writer of manbo number five.
00:47:12,00:47:15,But he wrote so many songs with the name Manbo in it.
00:47:15,00:47:17,He didn't necessarily record all of them.
00:47:17,00:47:19,So it's quite possible that he had live versions.
00:47:19,00:47:22,"Manbo one, two, three, four, five made it big."
00:47:22,00:47:32,"Yeah, Luke Perez Prado, I had, I as a child had one of his records in my record collection because he did the theme for a Guinness advert."
00:47:32,00:47:36,Where there's like a guy dancing around a pint of Guinness.
00:47:36,00:47:39,And that song became absolutely massive.
00:47:39,00:47:42,But he also wrote quite a few other songs that you'd recognize.
00:47:42,00:47:51,"So one of them is called Patricia, which is the first number one track in America that has an organ as a lead instrument."
00:47:51,00:47:56,"And it's in that loads of Tarantino movies, so you would definitely know it."
00:47:56,00:48:02,"And he originally did cha cha cha music, but then went on to Manbo."
00:48:02,00:48:04,And then went on to loads of other stuff.
00:48:04,00:48:09,So he wrote a four movement tone poem that combined jazz and Afro Cuban themes.
00:48:09,00:48:13,And then in 1967 Che Guevara died.
00:48:13,00:48:18,"And in Cuba, they announced the, they did the newscast."
00:48:18,00:48:25,"But at the start of the newscast, they played one of his songs, which was called the exotic suite of the Americas."
00:48:25,00:48:32,"And then whenever they had any commemoration of Che Guevara's death, they always played."
00:48:32,00:48:34,I almost said a Lou Baker song.
00:48:34,00:48:36,But Perez Prado's song.
00:48:36,00:48:37,Really?
00:48:37,00:48:39,How much?
00:48:39,00:48:42,A little bit of Che in Bolivia.
00:48:42,00:48:45,There's no lyrics in his original member number five.
00:48:45,00:48:49,"But he did do a lot of different manboes, number number eight and so on."
00:48:49,00:48:51,But apparently there's a really good way.
00:48:51,00:48:57,Let's say you're sitting in a cafe and you hear what sounds like a Perez Prado song coming on over the speakers.
00:48:57,00:49:00,How do you tell that it's him and not just a random manbo song?
00:49:00,00:49:03,"There is apparently a little way, a little trick."
00:49:03,00:49:04,Ooh.
00:49:04,00:49:06,Sort of an audio signature.
00:49:06,00:49:07,"Yeah, exactly."
00:49:07,00:49:10,And you did it earlier when you were saying the lyrics to the song.
00:49:10,00:49:11,When Andi won.
00:49:11,00:49:14,When Andi won.
00:49:14,00:49:16,"In all his songs, there's just a little."
00:49:16,00:49:18,"Wait, but no, but Lou Baker does that."
00:49:18,00:49:19,Or does he?
00:49:19,00:49:21,I probably Lou Baker does do that.
00:49:21,00:49:24,We're back to the full board.
00:49:24,00:49:26,Lou Baker probably does do that.
00:49:26,00:49:28,But he's doing it in tribute to Prado.
00:49:28,00:49:31,Because that's what Prado did all the way in every song.
00:49:31,00:49:33,"No, but it definitely is him who does it."
00:49:33,00:49:36,It's not a ghost of Prado suddenly comes on over the speakers.
00:49:36,00:49:39,And it knows the song so well.
00:49:39,00:49:42,"Yeah, he was known as Seal Face."
00:49:42,00:49:45,Perez Prado because of this thing that he did whenever he was playing.
00:49:45,00:49:48,And he was making a bit like a seal.
00:49:48,00:49:50,"Yeah, I can see that."
00:49:50,00:49:51,It's good.
00:49:51,00:49:54,I think we should fold in some kind of audio signature like that.
00:49:54,00:49:55,To our show.
00:49:55,00:49:56,"Yeah, okay."
00:49:56,00:49:57,And any suggestions?
00:49:57,00:49:58,Ooh.
00:49:58,00:50:00,Just a suggestion to get us off the blocks.
00:50:00,00:50:02,So everyone knows that it's us.
00:50:02,00:50:03,Yeah.
00:50:03,00:50:06,If you're just in a cafe and a random podcast comes on and you hear.
00:50:06,00:50:07,Ooh.
00:50:07,00:50:09,"They're like, oh, I know this one."
00:50:09,00:50:10,It's a piece of cake.
00:50:10,00:50:11,You notice it.
00:50:11,00:50:14,"Um, this is a manbo came from Danzone,"
00:50:14,00:50:16,which is Cuba's national dance.
00:50:16,00:50:18,"I'm sorry, the Danzone."
00:50:18,00:50:19,The Danzone.
00:50:19,00:50:20,"Oh, God."
00:50:20,00:50:22,And we are just supposed to believe this means nothing.
00:50:22,00:50:23,Yeah.
00:50:23,00:50:25,Isn't that cool?
00:50:25,00:50:28,"That was the worst part of the Crystal Maze, wasn't it?"
00:50:28,00:50:30,When you went to the Danzone.
00:50:30,00:50:33,"I'll go for another mystery game, fine."
00:50:33,00:50:34,"No, no, no."
00:50:34,00:50:35,You're in the Danzone now.
00:50:35,00:50:38,And he's explaining to you about the time that Peter Sellers
00:50:38,00:50:44,met the old Barry Humphrey's.
00:50:44,00:50:48,I don't want the money.
00:50:48,00:50:51,I'm afraid Danzone is Cuba's national dance.
00:50:51,00:50:52,Danzone.
00:50:52,00:50:55,"Um, and, uh, so that is what Manbo grew out of."
00:50:55,00:50:58,It was like building off that and I just added an improvised
00:50:58,00:50:59,section to the end.
00:50:59,00:51:01,"But Danzone is very interesting because, um,"
00:51:01,00:51:04,it's a dance and it's split into two sections.
00:51:04,00:51:07,"Uh, the music, one section, one type of section you dance to,"
00:51:07,00:51:09,the other you don't dance to.
00:51:09,00:51:12,And so there are these long sections of no dancing.
00:51:12,00:51:15,And the way to spot a novice who's in their first dance is
00:51:15,00:51:18,that they don't know when the non-dance sections come.
00:51:18,00:51:22,"So there are subtle hints in the music, which mean stop dancing."
00:51:22,00:51:25,Can I just say what you're describing is musical statues?
00:51:25,00:51:29,So is it halfway through a Danzone?
00:51:29,00:51:32,Like everyone starts and if someone moves their out.
00:51:32,00:51:34,It's exactly that.
00:51:34,00:51:38,They invented the Cuban's invented musical statues.
00:51:38,00:51:42,"Okay, that's it."
00:51:42,00:51:44,That is all of our facts.
00:51:44,00:51:46,Thank you so much for listening.
00:51:46,00:51:48,If you'd like to get in contact with any of us about the things
00:51:48,00:51:50,"that we've said over the course of this podcast,"
00:51:50,00:51:51,we can all be found online.
00:51:51,00:51:53,I'm on @Streiberland on Instagram.
00:51:53,00:51:54,Andy.
00:51:54,00:51:55,"Hi, Andrew Hunter M. James."
00:51:55,00:51:57,"No, so you're saying this James Harkin."
00:51:57,00:51:59,"And, Anna, if they want to get us as a group."
00:51:59,00:52:04,You can go to Instagram at no such thing or email podcast at qi.com.
00:52:04,00:52:05,"Yeah, podcast at qi.com."
00:52:05,00:52:08,That's the most important one of all because Andy receives
00:52:08,00:52:12,all your emails and he cherry picks the best to bring to two new shows
00:52:12,00:52:14,that we've been making over the last few months.
00:52:14,00:52:16,"There is little fish, our bonus Monday show,"
00:52:16,00:52:19,where we put down our facts and we just say your best facts
00:52:19,00:52:20,from the last seven days.
00:52:20,00:52:23,So send them in there or if you do have things that you want to say
00:52:23,00:52:26,"about the stuff that we've mentioned, that all gets cherry picked"
00:52:26,00:52:31,"taken to our extra bonus hidden show, which is sitting in club fish"
00:52:31,00:52:33,called Drop us a Line.
00:52:33,00:52:36,"Now, club fish is on Patreon, Patreon.com/clubfish."
00:52:36,00:52:39,We have lots of rewards for different tiers.
00:52:39,00:52:41,You can get videos of some of the shows that we make.
00:52:41,00:52:44,There is extra long versions of the shows that you hear.
00:52:44,00:52:45,There's a bunch of stuff there.
00:52:45,00:52:46,Check it out.
00:52:46,00:52:49,"Otherwise, just come back here next week because we're going to be back."
00:52:49,00:52:52,"Thank you, as ever, to Lee and Lee, Ethan Ruperallia,"
00:52:52,00:52:55,as well as the larger fish buster team for all their work.
00:52:55,00:52:56,We'll see you again next week.
00:52:56,00:52:57,Good bye.
00:52:58,00:53:00,[MUSIC PLAYING]
00:53:01,00:53:03,[MUSIC PLAYING]
00:53:03,00:53:06,(upbeat music)
00:53:06,00:53:16,[BLANK_AUDIO]
